orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
18O	27	1		134860	ויסף איוב שאת משלו ויאמר׃
18O	27	2		134870	חי־אל הסיר משפטי ושדי המר נפשי׃
18O	27	3		134880	כי־כל־עוד נשמתי בי ורוח אלוה באפי׃
18O	27	4		134890	אם־תדברנה שפתי עולה ולשוני אם־יהגה רמיה׃
18O	27	5		134900	חלילה לי אם־אצדיק אתכם עד־אגוע לא־אסיר תמתי ממני׃
18O	27	6		134910	בצדקתי החזקתי ולא ארפה לא־יחרף לבבי מימי׃
18O	27	7		134920	יהי כרשע איבי ומתקוממי כעול׃
18O	27	8		134930	כי מה־תקות חנף כי יבצע כי ישל אלוה נפשו׃
18O	27	9		134940	הצעקתו ישמע ׀ אל כי־תבוא עליו צרה׃
18O	27	10		134950	אם־על־שדי יתענג יקרא אלוה בכל־עת׃
18O	27	11		134960	אורה אתכם ביד־אל אשר עםש־די לא אכחד׃
18O	27	12		134970	הן־אתם כלכם חזיתם ולמה־זה הבל תהבלו׃
18O	27	13		134980	זה ׀ חלק־אדם רשע ׀ עם־אל ונחלת עריצים משדי יקחו׃
18O	27	14		134990	אם־ירבו בניו למו־חרב וצאצאיו לא ישבעו־לחם׃
18O	27	15		135000	[שרידו כ] (רידיו ק) במות יקברו ואלמנתיו לא תבכינה׃
18O	27	16		135010	אם־יצבר כעפר כסף וכחמר יכין מלבוש׃
18O	27	17		135020	יכין וצדיק ילבש וכסף נקי יחלק׃
18O	27	18		135030	בנה כעש ביתו וכסכה עשה נצר׃
18O	27	19		135040	עשיר ישכב ולא יאסף עיניו פקח ואיננו׃
18O	27	20		135050	תשיגהו  כמים בלהות לילה גנבתו סופה׃
18O	27	21		135060	ישאהו קדים וילך וישערהו ממקמו׃
18O	27	22		135070	וישלך עליו ולא יחמל מידו ברוח יברח׃
18O	27	23		135080	ישפק עלימו כפימו וישרק עליו ממקמו׃
18O	28	1		135090	כי יש לכסף מוצא ומקום לזהב יזקו׃
18O	28	2		135100	ברזל מעפר יקח ואבן יצוק נחושה׃
18O	28	3		135110	קץ ׀ שם לחשך ולכל־תכלית הוא חוקר אבן אפל וצלמות׃
18O	28	4		135120	פרץ נחל ׀ מעם־גר הנשכחים מני־רגל דלו מאנוש נעו׃
18O	28	5		135130	ארץ ממנה יצא־לחם ותחתיה נהפך כמו־אש׃
18O	28	6		135140	מקום־ספיר אבניה ועפרת זהב לו׃
18O	28	7		135150	נתיב לא־ידעו עיט ולא זפתו עין איה׃
18O	28	8		135160	לא־הדריכהו בני־שחץ לא־עדה עליו שחל׃
18O	28	9		135170	בחלמיש שלח ידו הפך משרש הרים׃
18O	28	10		135180	בצורות יארים בקע וכל־יקר ראתה עינו׃
18O	28	11		135190	מבכי נהרות חבש ותעלמה יצא אור׃  פ
18O	28	12		135200	והחכמה מאין תמצא ואי זה  מקום בינה׃
18O	28	13		135210	לא־ידע אנוש ערכה ולא תמצא בארץ החיים׃
18O	28	14		135220	תהום אמר לא בי־היא וים אמר אין עמדי׃
18O	28	15		135230	לא־יתן סגור תחתיה ולא ישקל כסף מחירה׃
18O	28	16		135240	לא־תסלה בכתם אופיר בשהם יקר וספיר׃
18O	28	17		135250	לא־יערכנה זהב וזכוכית ותמורתה כלי־פז׃
18O	28	18		135260	ראמות וגביש לא יזכר ומשך חכמה מפנינים׃
18O	28	19		135270	לא־יערכנה פטדת־כוש בכתם טהור לא תסלה׃  פ
18O	28	20		135280	והחכמה מאין תבוא ואי זה מקום בינה׃
18O	28	21		135290	ונעלמה מעיני כל־חי ומעוף השמים נסתרה׃
18O	28	22		135300	אבדון ומות אמרו באזנינו שמענו שמעה׃
18O	28	23		135310	אלהים הבין דרכה והוא ידע את־מקומה׃
18O	28	24		135320	כי־הוא לקצות־הארץ יביט תחת כל־השמים יראה׃
18O	28	25		135330	לעשות לרוח משקל ומים תכן במדה׃
18O	28	26		135340	בעשתו למטר חק ודרך לחזיז קלות׃
18O	28	27		135350	אז ראה ויספרה הכינה וגם־חקרה׃
18O	28	28		135360	ויאמר ׀ לאדם הן יראת אדני היא חכמה וסור מרע בינה׃    ס
18O	29	1		135370	ויסף איוב שאת משלו ויאמר׃
18O	29	2		135380	מי־יתנני כירחי־קדם כימי אלוה ישמרני׃
18O	29	3		135390	בהלו נרו עלי ראשי לאורו אלך חשך׃
18O	29	4		135400	כאשר הייתי בימי חרפי בסוד אלוה עלי אהלי׃
18O	29	5		135410	בעוד די עמדי סביבותי נערי׃
18O	29	6		135420	ברחץ הליכי בחמה וצור יצוק עמדי פלגי־שמן׃
18O	29	7		135430	בצאתי שער עלי־קרת ברחוב אכין מושבי׃
18O	29	8		135440	ראוני נערים ונחבאו וישישים קמו עמדו׃
18O	29	9		135450	רים עצרו במלים וכף ישימו לפיהם׃
18O	29	10		135460	קול־נגידים נחבאו ולשונם לחכם דבקה׃
18O	29	11		135470	כי אזן מעה ותאשרני ועין ראתה ותעידני׃
18O	29	12		135480	כי־אמלט עני משוע ויתום ולא־עזר לו׃
18O	29	13		135490	ברכת אבד עלי תבא ולב אלמנה ארנן׃
18O	29	14		135500	צדק לבשתי וילבשני כמעיל  וצניף משפטי׃
18O	29	15		135510	עינים הייתי לעור ורגלים לפסח אני׃
18O	29	16		135520	אב אנכי לאביונים ורב לא־ידעתי אחקרהו׃
18O	29	17		135530	ואשברה מתלעות עול ומשניו אשליך טרף׃
18O	29	18		135540	ואמר עם־קני אגוע וכחול ארבה ימים׃
18O	29	19		135550	שרשי פתוח אלי־מים וטל ילין בקצירי׃
18O	29	20		135560	כבודי חדש עמדי וקשתי בידי תחליף׃
18O	29	21		135570	לי־שמעו ויחלו וידמו למו עצתי׃
18O	29	22		135580	אחרי דברי לא ישנו ועלימו תטף מלתי׃
18O	29	23		135590	ויחלו כמטר לי ופיהם פערו למלקוש׃
18O	29	24		135600	אשחק אלהם לא יאמינו ואור פני לא יפילון׃
18O	29	25		135610	אבחר דרכם ואשב ראש ואשכון כמלך בגדוד כאשר אבלים ינחם׃
18O	30	1		135620	ועתה ׀ שחקו עלי צעירים ממני לימים אשר־מאסתי אבותם לשית עם־כלבי צאני׃
18O	30	2		135630	גם־כח ידיהם למה לי עלימו אבד כלח׃
18O	30	3		135640	בחסר ובכפן גלמוד הערקים ציה אמש שואה ומשאה׃
18O	30	4		135650	הקטפים מלוח עלי־שיח ושרש רתמים לחמם׃
18O	30	5		135660	מן־גו יגרשו יריעו עלימו כגנב׃
18O	30	6		135670	בערוץ נחלים לשכן חרי עפר וכפים׃
18O	30	7		135680	בין־שיחים ינהקו תחת חרול יספחו׃
18O	30	8		135690	בני־נבל גם־בני בלי־שם נכאו מן־הארץ׃
18O	30	9		135700	ועתה נגינתם הייתי ואהי להם למלה׃
18O	30	10		135710	תעבוני רחקו מני ומפני לא־חשכו רק׃
18O	30	11		135720	כי־ [יתרו כ] (יתרי ק) פתח ויענני ורסן מפני שלחו׃
18O	30	12		135730	על־ימין פרחח יקומו רגלי שלחו ויסלו עלי ארחות אידם׃
18O	30	13		135740	נתסו נתיבתי להותי  יעילו לא עזר למו׃
18O	30	14		135750	כפרץ רחב יאתיו תחת אה התגלגלו׃
18O	30	15		135760	ההפך עלי בלהות תרדף כרוח נדבתי וכעב עברה ישעתי׃
18O	30	16		135770	ועתה עלי תשתפך נפשי יאחזוני  ימי־עני׃
18O	30	17		135780	לילה עצמי נקר מעלי וערקי לא ישכבון׃
18O	30	18		135790	ברב־כח יתחפש לבושי כפי כתנתי יאזרני׃
18O	30	19		135800	הרני לחמר ואתמשל כעפר ואפר׃
18O	30	20		135810	אשוע אליך ולא תענני עמדתי ותתבנן בי׃
18O	30	21		135820	תהפך לאכזר לי בעצם ידך תשטמני׃
18O	30	22		135830	תשאני אל־רוח תרכיבני ותמגגני [תשוה כ] (תושיה׃ ק)
18O	30	23		135840	כי־ידעתי מות תשיבני ובית מועד לכל־חי׃
18O	30	24		135850	אך לא־בעי ישלח־יד אם־בפידו להן שוע׃
18O	30	25		135860	אם־לא בכיתי לקשה־יום עגמה נפשי לאביון׃
18O	30	26		135870	כי טוב קויתי ויבא רע ואיחלה לאור ויבא אפל׃
18O	30	27		135880	מעי רתחו ולא־דמו קדמני ימי־עני׃
18O	30	28		135890	קדר הלכתי בלא חמה קמתי בקהל אשוע׃
18O	30	29		135900	אח הייתי לתנים ורע לבנות יענה׃
18O	30	30		135910	עורי שחר מעלי ועצמי־חרה מני־חרב׃
18O	30	31		135920	ויהי לאבל כנרי ועגבי לקול בכים׃
18O	31	1		135930	ברית כרתי לעיני ומה אתבונן על־בתולה׃
18O	31	2		135940	ומה ׀ חלק אלוה ממעל ונחלת די ממרמים׃
18O	31	3		135950	הלא־איד לעול ונכר לפעלי און׃
18O	31	4		135960	הלא־הוא יראה דרכי וכל־צעדי יספור׃
18O	31	5		135970	אם־הלכתי עם־שוא ותחש על־מרמה רגלי׃
18O	31	6		135980	ישקלני במאזני־צדק וידע אלוה תמתי׃
18O	31	7		135990	אם תטה אשרי מני הדרך ואחר עיני הלך לבי ובכפי דבק מאום ׃  פ
18O	31	8		136000	אזרעה ואחר יאכל וצאצאי ישרשו׃
18O	31	9		136010	אם־נפתה לבי על־אשה ועל־פתח רעי ארבתי׃
18O	31	10		136020	תטחן לאחר אשתי ועליה יכרעון אחרין׃
18O	31	11		136030	כי־ [הוא כ] (היא ק) זמה [והיא כ] (והוא ק) עון פלילים׃
18O	31	12		136040	כי אש היא עד־אבדון תאכל ובכל־תבואתי תשרש׃
18O	31	13		136050	אם־אמאס משפט עבדי ואמתי ברבם עמדי׃
18O	31	14		136060	ומה אעשה כי־יקום אל וכי־יפקד מה אשיבנו׃
18O	31	15		136070	ה‍לא־בבטן עשני עשהו ויכננו ברחם אחד׃
18O	31	16		136080	אם־אמנע מחפץ דלים ועיני אלמנה אכלה׃
18O	31	17		136090	ואכל פתי לבדי ולא־אכל יתום ממנה׃
18O	31	18		136100	כי מנעורי גדלני כאב ומבטן אמי אנחנה׃
18O	31	19		136110	אם־אראה אובד מבלי לבוש ואין כסות לאביון׃
18O	31	20		136120	אם־לא ברכוני [חלצו כ] (חלציו ק) ומגז כבשי יתחמם׃
18O	31	21		136130	אם־הניפותי על־יתום ידי כי־אראה בשער עזרתי׃
18O	31	22		136140	כתפי משכמה תפול ואזרעי מקנה תשבר׃
18O	31	23		136150	כי פחד אלי איד אל ומשאתו לא אוכל׃
18O	31	24		136160	אם־שמתי זהב כסלי ולכתם אמרתי מבטחי׃
18O	31	25		136170	אם־אשמח כי־רב חילי וכי־כביר מצאה ידי׃
18O	31	26		136180	אם־אראה אור כי יהל וירח יקר הלך׃
18O	31	27		136190	ויפת בסתר לבי ותשק ידי לפי׃
18O	31	28		136200	גם־הוא עון פלילי כי־כחשתי לאל ממעל׃
18O	31	29		136210	אם־אשמח בפיד משנאי והתעררתי כי־מצאו רע׃
18O	31	30		136220	ולא־נתתי לחטא חכי לשאל באלה נפשו׃
18O	31	31		136230	אם־לא אמרו מתי אהלי מי־יתן מבשרו לא נשבע׃
18O	31	32		136240	בחוץ לא־ילין גר דלתי לארח אפתח׃
18O	31	33		136250	אם־כסיתי כאדם פשעי לטמון בחבי עוני׃
18O	31	34		136260	כי אערוץ ׀ המון רבה ובוז־משפחות יחתני ואדם לא־אצא פתח׃
18O	31	35		136270	מי יתן־לי ׀ שמע לי הן־תוי שדי יענני וספר כתב איש ריבי׃
18O	31	36		136280	אם־לא עלש־כמי אשאנו אענדנו עטרות לי׃
18O	31	37		136290	מספר צעדי אגידנו כמו־נגיד אקרבנו׃
18O	31	38		136300	אם־עלי אדמתי תזעק ויחד תלמיה יבכיון׃
18O	31	39		136310	אם־כחה אכלתי בלי־כסף ונפש בעליה הפחתי׃
18O	31	40		136320	תחת חטה ׀ יצא חוח ותחת־שערה באשה תמו דברי איוב׃  פ
18O	32	1		136330	וישבתו שלשת האנשים האלה מענות את־איוב כי הוא צדיק בעיניו׃  פ
18O	32	2		136340	ויחר אף ׀ אליהוא בן־ברכאל הבוזי ממשפחת רם באיוב חרה אפו על־צדקו נפשו מאלהים׃
18O	32	3		136350	ובשלשת רעיו חרה אפו על אשר לא־מצאו מענה וירשיעו את־איוב׃
18O	32	4		136360	ואליהו  חכה את־איוב בדברים כי זקנים־המה ממנו לימים׃
18O	32	5		136370	וירא אליהוא כי אין מענה בפי שלשת האנשים ויחר אפו׃  פ
18O	32	6		136380	ויען ׀ אליהוא בן־ברכאל הבוזי ויאמר צעיר אני לימים ואתם ישישים על־כן זחלתי ואירא  ׀ מחות דעי אתכם׃
18O	32	7		136390	אמרתי ימים ידברו ורב נים ידיעו חכמה׃
18O	32	8		136400	אכן רוח־היא באנוש ונשמת שדי תבינם׃
18O	32	9		136410	לא־רבים יחכמו וזקנים יבינו משפט׃
18O	32	10		136420	לכן אמרתי שמעה־לי אחוה דעי אף־אני׃
18O	32	11		136430	הן הוחלתי לדבריכם אזין עד־תבונתיכם  עד־תחקרון מלין׃
18O	32	12		136440	ועדיכם אתבונן והנה אין לאיוב מוכיח עונה אמריו מכם׃
18O	32	13		136450	פן־תאמרו מצאנו חכמה אל ידפנו לא־איש׃
18O	32	14		136460	ולא־ערך אלי מלין ובאמריכם לא אשיבנו׃
18O	32	15		136470	חתו לא־ענו עוד העתיקו מהם מלים׃
18O	32	16		136480	והוחלתי כי־לא ידברו כי עמדו לא־ענו עוד׃
18O	32	17		136490	אענה אף־אני חלקי אחוה דעי אף־אני׃
18O	32	18		136500	כי מלתי מלים הציקתני רוח בטני׃
18O	32	19		136510	הנה־בטני כיין לא־יפתח כאבות חדשים יבקע׃
18O	32	20		136520	אדברה וירוח־לי אפתח שפתי ואענה׃
18O	32	21		136530	אל־נא אשא פני־איש ואל־אדם לא אכנה׃
18O	32	22		136540	כי לא ידעתי אכנה כמעט ישאני עשני׃
18O	33	1		136550	ואולם שמע־נא איוב מלי וכל־דברי האזינה׃
18O	33	2		136560	הנה־נא פתחתי פי דברה לשוני בחכי׃
18O	33	3		136570	ישר־לבי אמרי ודעת פתי ברור מללו׃
